ano;qtde_ocorrencias;crime;regiao;estado
2014;0;Policiais civis e militares mortos em confronto em servico;nordeste;alagoas
2014;0;Policiais civis e militares mortos em confronto em servico;norte;amazonas
2014;0;Policiais civis e militares mortos em confronto em servico;norte;amapa
2014;3;Policiais civis e militares mortos em confronto em servico;nordeste;bahia
2014;1;Policiais civis e militares mortos em confronto em servico;nordeste;ceara
2014;3;Policiais civis e militares mortos em confronto em servico;centro-oeste;distrito federal
2014;1;Policiais civis e militares mortos em confronto em servico;sudeste;espirito santo
2014;0;Policiais civis e militares mortos em confronto em servico;centro-oeste;goias
2014;2;Policiais civis e militares mortos em confronto em servico;nordeste;maranhao
2014;6;Policiais civis e militares mortos em confronto em servico;sudeste;minas gerais
2014;8;Policiais civis e militares mortos em confronto em servico;centro-oeste;mato grosso do sul
2014;6;Policiais civis e militares mortos em confronto em servico;centro-oeste;mato grosso
2014;6;Policiais civis e militares mortos em confronto em servico;norte;para
2014;0;Policiais civis e militares mortos em confronto em servico;nordeste;paraiba
2014;4;Policiais civis e militares mortos em confronto em servico;nordeste;pernambuco
2014;0;Policiais civis e militares mortos em confronto em servico;nordeste;piaui
2014;4;Policiais civis e militares mortos em confronto em servico;sul;parana
2014;18;Policiais civis e militares mortos em confronto em servico;sudeste;rio de janeiro
2014;4;Policiais civis e militares mortos em confronto em servico;nordeste;rio grande do norte
2014;1;Policiais civis e militares mortos em confronto em servico;norte;rondonia
2014;0;Policiais civis e militares mortos em confronto em servico;norte;roraima
2014;1;Policiais civis e militares mortos em confronto em servico;sul;rio grande do sul
2014;0;Policiais civis e militares mortos em confronto em servico;sul;santa catarina
2014;0;Policiais civis e militares mortos em confronto em servico;nordeste;sergipe
2014;10;Policiais civis e militares mortos em confronto em servico;sudeste;sao paulo
2014;1;Policiais civis e militares mortos em confronto em servico;norte;tocantins
2015;0;Policiais civis e militares mortos em confronto em servico;norte;acre
2015;2;Policiais civis e militares mortos em confronto em servico;nordeste;alagoas
2015;0;Policiais civis e militares mortos em confronto em servico;norte;amazonas
2015;0;Policiais civis e militares mortos em confronto em servico;norte;amapa
2015;4;Policiais civis e militares mortos em confronto em servico;nordeste;bahia
2015;0;Policiais civis e militares mortos em confronto em servico;nordeste;ceara
2015;5;Policiais civis e militares mortos em confronto em servico;centro-oeste;distrito federal
2015;0;Policiais civis e militares mortos em confronto em servico;sudeste;espirito santo
2015;0;Policiais civis e militares mortos em confronto em servico;centro-oeste;goias
2015;2;Policiais civis e militares mortos em confronto em servico;nordeste;maranhao
2015;0;Policiais civis e militares mortos em confronto em servico;sudeste;minas gerais
2015;0;Policiais civis e militares mortos em confronto em servico;centro-oeste;mato grosso do sul
2015;1;Policiais civis e militares mortos em confronto em servico;centro-oeste;mato grosso
2015;3;Policiais civis e militares mortos em confronto em servico;norte;para
2015;2;Policiais civis e militares mortos em confronto em servico;nordeste;paraiba
2015;6;Policiais civis e militares mortos em confronto em servico;nordeste;pernambuco
2015;1;Policiais civis e militares mortos em confronto em servico;nordeste;piaui
2015;6;Policiais civis e militares mortos em confronto em servico;sul;parana
2015;25;Policiais civis e militares mortos em confronto em servico;sudeste;rio de janeiro
2015;0;Policiais civis e militares mortos em confronto em servico;nordeste;rio grande do norte
2015;1;Policiais civis e militares mortos em confronto em servico;norte;rondonia
2015;0;Policiais civis e militares mortos em confronto em servico;norte;roraima
2015;4;Policiais civis e militares mortos em confronto em servico;sul;rio grande do sul
2015;0;Policiais civis e militares mortos em confronto em servico;sul;santa catarina
2015;2;Policiais civis e militares mortos em confronto em servico;nordeste;sergipe
2015;16;Policiais civis e militares mortos em confronto em servico;sudeste;sao paulo
2015;0;Policiais civis e militares mortos em confronto em servico;norte;tocantins
2016;2;Policiais civis e militares mortos em confronto em servico;norte;acre
2016;2;Policiais civis e militares mortos em confronto em servico;nordeste;alagoas
2016;1;Policiais civis e militares mortos em confronto em servico;norte;amazonas
2016;0;Policiais civis e militares mortos em confronto em servico;norte;amapa
2016;3;Policiais civis e militares mortos em confronto em servico;nordeste;bahia
2016;9;Policiais civis e militares mortos em confronto em servico;nordeste;ceara
2016;6;Policiais civis e militares mortos em confronto em servico;centro-oeste;distrito federal
2016;0;Policiais civis e militares mortos em confronto em servico;sudeste;espirito santo
2016;4;Policiais civis e militares mortos em confronto em servico;centro-oeste;goias
2016;3;Policiais civis e militares mortos em confronto em servico;nordeste;maranhao
2016;2;Policiais civis e militares mortos em confronto em servico;sudeste;minas gerais
2016;0;Policiais civis e militares mortos em confronto em servico;centro-oeste;mato grosso do sul
2016;1;Policiais civis e militares mortos em confronto em servico;centro-oeste;mato grosso
2016;5;Policiais civis e militares mortos em confronto em servico;norte;para
2016;3;Policiais civis e militares mortos em confronto em servico;nordeste;paraiba
2016;1;Policiais civis e militares mortos em confronto em servico;nordeste;pernambuco
2016;2;Policiais civis e militares mortos em confronto em servico;nordeste;piaui
2016;4;Policiais civis e militares mortos em confronto em servico;sul;parana
2016;40;Policiais civis e militares mortos em confronto em servico;sudeste;rio de janeiro
2016;1;Policiais civis e militares mortos em confronto em servico;nordeste;rio grande do norte
2016;0;Policiais civis e militares mortos em confronto em servico;norte;rondonia
2016;0;Policiais civis e militares mortos em confronto em servico;norte;roraima
2016;4;Policiais civis e militares mortos em confronto em servico;sul;rio grande do sul
2016;1;Policiais civis e militares mortos em confronto em servico;sul;santa catarina
2016;0;Policiais civis e militares mortos em confronto em servico;nordeste;sergipe
2016;24;Policiais civis e militares mortos em confronto em servico;sudeste;sao paulo
2016;0;Policiais civis e militares mortos em confronto em servico;norte;tocantins
2012;177;Homicidio doloso - N° vitimas;norte;acre
2012;2040;Homicidio doloso - N° vitimas;nordeste;alagoas
2012;1086;Homicidio doloso - N° vitimas;norte;amazonas
2012;164;Homicidio doloso - N° vitimas;norte;amapa
2012;5879;Homicidio doloso - N° vitimas;nordeste;bahia
2012;3569;Homicidio doloso - N° vitimas;nordeste;ceara
2012;819;Homicidio doloso - N° vitimas;centro-oeste;distrito federal
2012;1660;Homicidio doloso - N° vitimas;sudeste;espirito santo
2012;2426;Homicidio doloso - N° vitimas;centro-oeste;goias
2012;1498;Homicidio doloso - N° vitimas;nordeste;maranhao
2012;3924;Homicidio doloso - N° vitimas;sudeste;minas gerais
2012;568;Homicidio doloso - N° vitimas;centro-oeste;mato grosso do sul
2012;948;Homicidio doloso - N° vitimas;centro-oeste;mato grosso
2012;3051;Homicidio doloso - N° vitimas;norte;para
2012;1515;Homicidio doloso - N° vitimas;nordeste;paraiba
2012;3155;Homicidio doloso - N° vitimas;nordeste;pernambuco
2012;491;Homicidio doloso - N° vitimas;nordeste;piaui
2012;3135;Homicidio doloso - N° vitimas;sul;parana
2012;4081;Homicidio doloso - N° vitimas;sudeste;rio de janeiro
2012;369;Homicidio doloso - N° vitimas;nordeste;rio grande do norte
2012;484;Homicidio doloso - N° vitimas;norte;rondonia
2012;64;Homicidio doloso - N° vitimas;norte;roraima
2012;2076;Homicidio doloso - N° vitimas;sul;rio grande do sul
2012;748;Homicidio doloso - N° vitimas;sul;santa catarina
2012;803;Homicidio doloso - N° vitimas;nordeste;sergipe
2012;5209;Homicidio doloso - N° vitimas;sudeste;sao paulo
2012;302;Homicidio doloso - N° vitimas;norte;tocantins
2013;198;Homicidio doloso - N° vitimas;norte;acre
2013;2152;Homicidio doloso - N° vitimas;nordeste;alagoas
2013;909;Homicidio doloso - N° vitimas;norte;amazonas
2013;225;Homicidio doloso - N° vitimas;norte;amapa
2013;5440;Homicidio doloso - N° vitimas;nordeste;bahia
2013;4209;Homicidio doloso - N° vitimas;nordeste;ceara
2013;707;Homicidio doloso - N° vitimas;centro-oeste;distrito federal
2013;1564;Homicidio doloso - N° vitimas;sudeste;espirito santo
2013;2583;Homicidio doloso - N° vitimas;centro-oeste;goias
2013;1595;Homicidio doloso - N° vitimas;nordeste;maranhao
2013;4095;Homicidio doloso - N° vitimas;sudeste;minas gerais
2013;535;Homicidio doloso - N° vitimas;centro-oeste;mato grosso do sul
2013;1022;Homicidio doloso - N° vitimas;centro-oeste;mato grosso
2013;3187;Homicidio doloso - N° vitimas;norte;para
2013;1495;Homicidio doloso - N° vitimas;nordeste;paraiba
2013;2941;Homicidio doloso - N° vitimas;nordeste;pernambuco
2013;506;Homicidio doloso - N° vitimas;nordeste;piaui
2013;2572;Homicidio doloso - N° vitimas;sul;parana
2013;4745;Homicidio doloso - N° vitimas;sudeste;rio de janeiro
2013;1287;Homicidio doloso - N° vitimas;nordeste;rio grande do norte
2013;470;Homicidio doloso - N° vitimas;norte;rondonia
2013;99;Homicidio doloso - N° vitimas;norte;roraima
2013;1914;Homicidio doloso - N° vitimas;sul;rio grande do sul
2013;704;Homicidio doloso - N° vitimas;sul;santa catarina
2013;880;Homicidio doloso - N° vitimas;nordeste;sergipe
2013;4739;Homicidio doloso - N° vitimas;sudeste;sao paulo
2013;290;Homicidio doloso - N° vitimas;norte;tocantins
2014;195;Homicidio doloso - N° vitimas;norte;acre
2014;2057;Homicidio doloso - N° vitimas;nordeste;alagoas
2014;1108;Homicidio doloso - N° vitimas;norte;amazonas
2014;233;Homicidio doloso - N° vitimas;norte;amapa
2014;5764;Homicidio doloso - N° vitimas;nordeste;bahia
2014;4297;Homicidio doloso - N° vitimas;nordeste;ceara
2014;714;Homicidio doloso - N° vitimas;centro-oeste;distrito federal
2014;1528;Homicidio doloso - N° vitimas;sudeste;espirito santo
2014;2580;Homicidio doloso - N° vitimas;centro-oeste;goias
2014;1902;Homicidio doloso - N° vitimas;nordeste;maranhao
2014;4288;Homicidio doloso - N° vitimas;sudeste;minas gerais
2014;596;Homicidio doloso - N° vitimas;centro-oeste;mato grosso do sul
2014;1314;Homicidio doloso - N° vitimas;centro-oeste;mato grosso
2014;3257;Homicidio doloso - N° vitimas;norte;para
2014;1489;Homicidio doloso - N° vitimas;nordeste;paraiba
2014;3315;Homicidio doloso - N° vitimas;nordeste;pernambuco
2014;685;Homicidio doloso - N° vitimas;nordeste;piaui
2014;2515;Homicidio doloso - N° vitimas;sul;parana
2014;4942;Homicidio doloso - N° vitimas;sudeste;rio de janeiro
2014;1557;Homicidio doloso - N° vitimas;nordeste;rio grande do norte
2014;504;Homicidio doloso - N° vitimas;norte;rondonia
2014;72;Homicidio doloso - N° vitimas;norte;roraima
2014;2498;Homicidio doloso - N° vitimas;sul;rio grande do sul
2014;760;Homicidio doloso - N° vitimas;sul;santa catarina
2014;999;Homicidio doloso - N° vitimas;nordeste;sergipe
2014;4527;Homicidio doloso - N° vitimas;sudeste;sao paulo
2014;327;Homicidio doloso - N° vitimas;norte;tocantins
2015;221;Homicidio doloso - N° vitimas;norte;acre
2015;1650;Homicidio doloso - N° vitimas;nordeste;alagoas
2015;1306;Homicidio doloso - N° vitimas;norte;amazonas
2015;205;Homicidio doloso - N° vitimas;norte;amapa
2015;5588;Homicidio doloso - N° vitimas;nordeste;bahia
2015;3948;Homicidio doloso - N° vitimas;nordeste;ceara
2015;631;Homicidio doloso - N° vitimas;centro-oeste;distrito federal
2015;1384;Homicidio doloso - N° vitimas;sudeste;espirito santo
2015;2731;Homicidio doloso - N° vitimas;centro-oeste;goias
2015;2007;Homicidio doloso - N° vitimas;nordeste;maranhao
2015;4176;Homicidio doloso - N° vitimas;sudeste;minas gerais
2015;558;Homicidio doloso - N° vitimas;centro-oeste;mato grosso do sul
2015;1135;Homicidio doloso - N° vitimas;centro-oeste;mato grosso
2015;3365;Homicidio doloso - N° vitimas;norte;para
2015;1446;Homicidio doloso - N° vitimas;nordeste;paraiba
2015;3750;Homicidio doloso - N° vitimas;nordeste;pernambuco
2015;615;Homicidio doloso - N° vitimas;nordeste;piaui
2015;2416;Homicidio doloso - N° vitimas;sul;parana
2015;4200;Homicidio doloso - N° vitimas;sudeste;rio de janeiro
2015;1390;Homicidio doloso - N° vitimas;nordeste;rio grande do norte
2015;523;Homicidio doloso - N° vitimas;norte;rondonia
2015;83;Homicidio doloso - N° vitimas;norte;roraima
2015;2624;Homicidio doloso - N° vitimas;sul;rio grande do sul
2015;827;Homicidio doloso - N° vitimas;sul;santa catarina
2015;1196;Homicidio doloso - N° vitimas;nordeste;sergipe
2015;3963;Homicidio doloso - N° vitimas;sudeste;sao paulo
2015;369;Homicidio doloso - N° vitimas;norte;tocantins
2016;354;Homicidio doloso - N° vitimas;norte;acre
2016;1700;Homicidio doloso - N° vitimas;nordeste;alagoas
2016;1012;Homicidio doloso - N° vitimas;norte;amazonas
2016;297;Homicidio doloso - N° vitimas;norte;amapa
2016;6328;Homicidio doloso - N° vitimas;nordeste;bahia
2016;3334;Homicidio doloso - N° vitimas;nordeste;ceara
2016;605;Homicidio doloso - N° vitimas;centro-oeste;distrito federal
2016;1180;Homicidio doloso - N° vitimas;sudeste;espirito santo
2016;2491;Homicidio doloso - N° vitimas;centro-oeste;goias
2016;2071;Homicidio doloso - N° vitimas;nordeste;maranhao
2016;4194;Homicidio doloso - N° vitimas;sudeste;minas gerais
2016;560;Homicidio doloso - N° vitimas;centro-oeste;mato grosso do sul
2016;1086;Homicidio doloso - N° vitimas;centro-oeste;mato grosso
2016;3650;Homicidio doloso - N° vitimas;norte;para
2016;1278;Homicidio doloso - N° vitimas;nordeste;paraiba
2016;4276;Homicidio doloso - N° vitimas;nordeste;pernambuco
2016;643;Homicidio doloso - N° vitimas;nordeste;piaui
2016;2476;Homicidio doloso - N° vitimas;sul;parana
2016;5042;Homicidio doloso - N° vitimas;sudeste;rio de janeiro
2016;1745;Homicidio doloso - N° vitimas;nordeste;rio grande do norte
2016;545;Homicidio doloso - N° vitimas;norte;rondonia
2016;87;Homicidio doloso - N° vitimas;norte;roraima
2016;2844;Homicidio doloso - N° vitimas;sul;rio grande do sul
2016;894;Homicidio doloso - N° vitimas;sul;santa catarina
2016;1306;Homicidio doloso - N° vitimas;nordeste;sergipe
2016;3674;Homicidio doloso - N° vitimas;sudeste;sao paulo
2016;381;Homicidio doloso - N° vitimas;norte;tocantins
