ano,cidade,populacao,estado
2008,ITAPIUNA,18390,CEARA
2008,ITAREMA,35988,CEARA
2008,ITATIRA,18579,CEARA
2008,JAGUARETAMA,18389,CEARA
2008,JAGUARIBARA,10251,CEARA
2008,JAGUARIBE,36385,CEARA
2008,JAGUARUANA,32134,CEARA
2008,JARDIM,26584,CEARA
2008,JATI,7501,CEARA
2008,JIJOCA DE JERICOACOARA,16447,CEARA
2008,JUAZEIRO DO NORTE,246515,CEARA
2008,JUCAS,23654,CEARA
2008,LAVRAS DA MANGABEIRA,30612,CEARA
2008,LIMOEIRO DO NORTE,55539,CEARA
2008,MADALENA,17636,CEARA
2008,MARACANAU,199808,CEARA
2008,MARANGUAPE,108525,CEARA
2008,MARCO,24250,CEARA
2008,MARTINOPOLE,10892,CEARA
2008,MASSAPE,34874,CEARA
2008,MAURITI,43871,CEARA
2008,MERUOCA,12656,CEARA
2008,MILAGRES,27861,CEARA
2008,MILHA,14691,CEARA
2008,MIRAIMA,12625,CEARA
2008,MISSAO VELHA,34926,CEARA
2008,MOMBACA,46252,CEARA
2008,MONSENHOR TABOSA,17114,CEARA
2008,MORADA NOVA,63296,CEARA
2008,MORAUJO,8406,CEARA
2008,MORRINHOS,22269,CEARA
2008,MUCAMBO,14481,CEARA
2008,MULUNGU,11642,CEARA
2008,NOVA OLINDA,13522,CEARA
2008,NOVA RUSSAS,31770,CEARA
2008,NOVO ORIENTE,28485,CEARA
2008,OCARA,24371,CEARA
2008,OROS,21824,CEARA
2008,PACAJUS,58281,CEARA
2008,PACATUBA,70018,CEARA
2008,PACOTI,11473,CEARA
2008,PACUJA,6184,CEARA
2008,PALHANO,9173,CEARA
2008,PALMACIA,10755,CEARA
2008,PARACURU,32116,CEARA
2008,PARAIPABA,29503,CEARA
2008,PARAMBU,31983,CEARA
2008,PARAMOTI,12032,CEARA
2008,PEDRA BRANCA,42055,CEARA
2008,PENAFORTE,8067,CEARA
2008,PENTECOSTE,34955,CEARA
2008,PEREIRO,15784,CEARA
2008,PINDORETAMA,18022,CEARA
2008,PIQUET CARNEIRO,15449,CEARA
2008,PIRES FERREIRA,9812,CEARA
2008,PORANGA,12308,CEARA
2008,PORTEIRAS,15127,CEARA
2008,POTENGI,10058,CEARA
2008,POTIRETAMA,6792,CEARA
2008,QUITERIANOPOLIS,20979,CEARA
2008,QUIXADA,79505,CEARA
2008,QUIXELO,16222,CEARA
2008,QUIXERAMOBIM,72951,CEARA
2008,QUIXERE,19517,CEARA
2008,REDENCAO,26624,CEARA
2008,RERIUTABA,19626,CEARA
2008,RUSSAS,67023,CEARA
2008,SABOEIRO,16806,CEARA
2008,SALITRE,16586,CEARA
2008,SANTA QUITERIA,44864,CEARA
2008,SANTANA DO ACARAU,30041,CEARA
2008,SANTANA DO CARIRI,18242,CEARA
2008,SAO BENEDITO,44929,CEARA
2008,SAO GONCALO DO AMARANTE,42311,CEARA
2008,SAO JOAO DO JAGUARIBE,8521,CEARA
2008,SAO LUIS DO CURU,12519,CEARA
2008,SENADOR POMPEU,25069,CEARA
2008,SENADOR SA,6575,CEARA
2008,SOBRAL,180046,CEARA
2008,SOLONOPOLE,17943,CEARA
2008,TABULEIRO DO NORTE,29369,CEARA
2008,TAMBORIL,26650,CEARA
2008,TARRAFAS,8937,CEARA
2008,TAUA,56202,CEARA
2008,TEJUCUOCA,16056,CEARA
2008,TIANGUA,67663,CEARA
2008,TRAIRI,50788,CEARA
2008,TURURU,14057,CEARA
2008,UBAJARA,30885,CEARA
2008,UMARI,7855,CEARA
2008,UMIRIM,18901,CEARA
2008,URUBURETAMA,20253,CEARA
2008,URUOCA,13613,CEARA
2008,VARJOTA,17704,CEARA
2008,VARZEA ALEGRE,39379,CEARA
2008,VICOSA DO CEARA,55670,CEARA
2008,ACARI,11222,RIO GRANDE DO NORTE
2008,ACU,52824,RIO GRANDE DO NORTE
2008,AFONSO BEZERRA,10628,RIO GRANDE DO NORTE
2008,AGUA NOVA,2929,RIO GRANDE DO NORTE
2008,ALEXANDRIA,14127,RIO GRANDE DO NORTE
2008,ALMINO AFONSO,5087,RIO GRANDE DO NORTE
2008,ALTO DO RODRIGUES,11817,RIO GRANDE DO NORTE
2008,ANGICOS,11544,RIO GRANDE DO NORTE
2008,ANTONIO MARTINS,7205,RIO GRANDE DO NORTE
2008,APODI,35648,RIO GRANDE DO NORTE
2008,AREIA BRANCA,25147,RIO GRANDE DO NORTE
2008,ARES,12611,RIO GRANDE DO NORTE
2008,AUGUSTO SEVERO,9194,RIO GRANDE DO NORTE
2008,BAIA FORMOSA,8726,RIO GRANDE DO NORTE
2008,BARAUNA,23860,RIO GRANDE DO NORTE
2008,BARCELONA,4040,RIO GRANDE DO NORTE
2008,BENTO FERNANDES,5158,RIO GRANDE DO NORTE
2008,BODO,2611,RIO GRANDE DO NORTE
2008,BOM JESUS,8721,RIO GRANDE DO NORTE
2008,BREJINHO,11476,RIO GRANDE DO NORTE
2008,CAICARA DO NORTE,6582,RIO GRANDE DO NORTE
2008,CAICARA DO RIO DO VENTO,3158,RIO GRANDE DO NORTE
2008,CAICO,62497,RIO GRANDE DO NORTE
2008,CAMPO REDONDO,10793,RIO GRANDE DO NORTE
2008,CANGUARETAMA,30237,RIO GRANDE DO NORTE
2008,CARAUBAS,20333,RIO GRANDE DO NORTE
2008,CARNAUBA DOS DANTAS,7041,RIO GRANDE DO NORTE
2008,CARNAUBAIS,9578,RIO GRANDE DO NORTE
2008,CEARA-MIRIM,67416,RIO GRANDE DO NORTE
2008,CERRO CORA,11207,RIO GRANDE DO NORTE
2008,CORONEL EZEQUIEL,5404,RIO GRANDE DO NORTE
2008,CORONEL JOAO PESSOA,4970,RIO GRANDE DO NORTE
2008,CRUZETA,8046,RIO GRANDE DO NORTE
2008,CURRAIS NOVOS,43315,RIO GRANDE DO NORTE
2008,DOUTOR SEVERIANO,6615,RIO GRANDE DO NORTE
2008,ENCANTO,5316,RIO GRANDE DO NORTE
2008,EQUADOR,6050,RIO GRANDE DO NORTE
2008,ESPIRITO SANTO,10414,RIO GRANDE DO NORTE
2008,EXTREMOZ,22473,RIO GRANDE DO NORTE
2008,FELIPE GUERRA,5848,RIO GRANDE DO NORTE
2008,FERNANDO PEDROZA,2964,RIO GRANDE DO NORTE
2008,FLORANIA,8540,RIO GRANDE DO NORTE
2008,FRANCISCO DANTAS,3011,RIO GRANDE DO NORTE
2008,FRUTUOSO GOMES,4482,RIO GRANDE DO NORTE
2008,GALINHOS,2219,RIO GRANDE DO NORTE
2008,GOIANINHA,20997,RIO GRANDE DO NORTE
2008,GOVERNADOR DIX-SEPT ROSADO,12747,RIO GRANDE DO NORTE
2008,GROSSOS,9741,RIO GRANDE DO NORTE
2008,GUAMARE,12157,RIO GRANDE DO NORTE
2008,IELMO MARINHO,12018,RIO GRANDE DO NORTE
2008,IPANGUACU,13868,RIO GRANDE DO NORTE
2008,IPUEIRA,2097,RIO GRANDE DO NORTE
2008,ITAJA,6599,RIO GRANDE DO NORTE
2008,ITAU,5936,RIO GRANDE DO NORTE
2008,JACANA,8017,RIO GRANDE DO NORTE
2008,JANDAIRA,6641,RIO GRANDE DO NORTE
2008,JANDUIS,5569,RIO GRANDE DO NORTE
2008,JANUARIO CICCO,8548,RIO GRANDE DO NORTE
2008,JAPI,5757,RIO GRANDE DO NORTE
2008,JARDIM DE ANGICOS,2607,RIO GRANDE DO NORTE
2008,JARDIM DE PIRANHAS,14139,RIO GRANDE DO NORTE
2008,JARDIM DO SERIDO,12362,RIO GRANDE DO NORTE
2008,JOAO CAMARA,31332,RIO GRANDE DO NORTE
2008,JOAO DIAS,2805,RIO GRANDE DO NORTE
2008,JOSE DA PENHA,6157,RIO GRANDE DO NORTE
2008,JUCURUTU,18014,RIO GRANDE DO NORTE
2008,JUNDIA,3626,RIO GRANDE DO NORTE
2008,LAGOA DANTA,6119,RIO GRANDE DO NORTE
2008,LAGOA DE PEDRAS,7205,RIO GRANDE DO NORTE
2008,LAGOA DE VELHOS,2778,RIO GRANDE DO NORTE
2008,LAGOA NOVA,13574,RIO GRANDE DO NORTE
2008,LAGOA SALGADA,7395,RIO GRANDE DO NORTE
2008,LAJES,10737,RIO GRANDE DO NORTE
2008,LAJES PINTADAS,4333,RIO GRANDE DO NORTE
2008,LUCRECIA,3522,RIO GRANDE DO NORTE
2008,LUIS GOMES,10060,RIO GRANDE DO NORTE
2008,MACAIBA,65361,RIO GRANDE DO NORTE
2008,MACAU,27951,RIO GRANDE DO NORTE
2008,MAJOR SALES,3571,RIO GRANDE DO NORTE
2008,MARCELINO VIEIRA,8342,RIO GRANDE DO NORTE
2008,MARTINS,8331,RIO GRANDE DO NORTE
2008,MAXARANGUAPE,9251,RIO GRANDE DO NORTE
2008,MESSIAS TARGINO,3907,RIO GRANDE DO NORTE
2008,MONTANHAS,12762,RIO GRANDE DO NORTE
2008,MONTE DAS GAMELEIRAS,2460,RIO GRANDE DO NORTE
2008,MONTE ALEGRE,21225,RIO GRANDE DO NORTE
2008,MOSSORO,241645,RIO GRANDE DO NORTE
2008,NATAL,798065,RIO GRANDE DO NORTE
2008,NISIA FLORESTA,23655,RIO GRANDE DO NORTE
2008,NOVA CRUZ,36336,RIO GRANDE DO NORTE
2008,OLHO-DAGUA DO BORGES,4570,RIO GRANDE DO NORTE
2008,OURO BRANCO,5124,RIO GRANDE DO NORTE
2008,PARANA,4004,RIO GRANDE DO NORTE
2008,PARAU,3988,RIO GRANDE DO NORTE
2008,PARAZINHO,4920,RIO GRANDE DO NORTE
2008,PARELHAS,20566,RIO GRANDE DO NORTE
2008,PARNAMIRIM,178819,RIO GRANDE DO NORTE
2008,PASSA E FICA,10718,RIO GRANDE DO NORTE
2008,PASSAGEM,2704,RIO GRANDE DO NORTE
2008,PATU,11634,RIO GRANDE DO NORTE
2008,PAU DOS FERROS,27547,RIO GRANDE DO NORTE
2008,PEDRA GRANDE,4030,RIO GRANDE DO NORTE
2008,PEDRA PRETA,2732,RIO GRANDE DO NORTE
2008,PEDRO AVELINO,7607,RIO GRANDE DO NORTE
2008,PEDRO VELHO,14073,RIO GRANDE DO NORTE
2008,PENDENCIAS,12893,RIO GRANDE DO NORTE
2008,PILOES,3488,RIO GRANDE DO NORTE
2008,POCO BRANCO,12645,RIO GRANDE DO NORTE
2008,PORTALEGRE,7056,RIO GRANDE DO NORTE
2008,PORTO DO MANGUE,4947,RIO GRANDE DO NORTE
2008,PRESIDENTE JUSCELINO,8552,RIO GRANDE DO NORTE
2008,PUREZA,8287,RIO GRANDE DO NORTE
2008,RAFAEL FERNANDES,4750,RIO GRANDE DO NORTE
2008,RAFAEL GODEIRO,3226,RIO GRANDE DO NORTE
2008,RIACHO DA CRUZ,3121,RIO GRANDE DO NORTE
2008,RIACHO DE SANTANA,4419,RIO GRANDE DO NORTE
2008,RIACHUELO,7045,RIO GRANDE DO NORTE
2008,RIO DO FOGO,10048,RIO GRANDE DO NORTE
2008,RODOLFO FERNANDES,4704,RIO GRANDE DO NORTE
2008,RUY BARBOSA,3729,RIO GRANDE DO NORTE
2008,SANTA CRUZ,34769,RIO GRANDE DO NORTE
2008,SANTA MARIA,4813,RIO GRANDE DO NORTE
2008,SANTANA DO MATOS,14690,RIO GRANDE DO NORTE
2008,SANTANA DO SERIDO,2816,RIO GRANDE DO NORTE
2008,SANTO ANTONIO,21905,RIO GRANDE DO NORTE
2008,SAO BENTO DO NORTE,3635,RIO GRANDE DO NORTE
2008,SAO BENTO DO TRAIRI,3820,RIO GRANDE DO NORTE
2008,SAO FERNANDO,3483,RIO GRANDE DO NORTE
2008,SAO FRANCISCO DO OESTE,3780,RIO GRANDE DO NORTE
2008,SAO GONCALO DO AMARANTE,79776,RIO GRANDE DO NORTE
2008,SAO JOAO DO SABUGI,5934,RIO GRANDE DO NORTE
2008,SAO JOSE DE MIPIBU,38109,RIO GRANDE DO NORTE
2008,SAO JOSE DO CAMPESTRE,12080,RIO GRANDE DO NORTE
2008,SAO JOSE DO SERIDO,4042,RIO GRANDE DO NORTE
2008,SAO MIGUEL,23288,RIO GRANDE DO NORTE
2008,SAO MIGUEL DO GOSTOSO,9093,RIO GRANDE DO NORTE
2008,SAO PAULO DO POTENGI,14918,RIO GRANDE DO NORTE
2008,SAO PEDRO,6612,RIO GRANDE DO NORTE
2008,SAO RAFAEL,8350,RIO GRANDE DO NORTE
2008,SAO TOME,11445,RIO GRANDE DO NORTE
2008,SAO VICENTE,5992,RIO GRANDE DO NORTE
2008,SENADOR ELOI DE SOUZA,6097,RIO GRANDE DO NORTE
2008,SENADOR GEORGINO AVELINO,3806,RIO GRANDE DO NORTE
2008,SERRA DE SAO BENTO,5968,RIO GRANDE DO NORTE
2008,SERRA DO MEL,9505,RIO GRANDE DO NORTE
2008,SERRA NEGRA DO NORTE,7445,RIO GRANDE DO NORTE
2008,SERRINHA,6925,RIO GRANDE DO NORTE
2008,SERRINHA DOS PINTOS,4488,RIO GRANDE DO NORTE
2008,SEVERIANO MELO,5728,RIO GRANDE DO NORTE
2008,SITIO NOVO,5380,RIO GRANDE DO NORTE
2008,TABOLEIRO GRANDE,2349,RIO GRANDE DO NORTE
2008,TAIPU,12115,RIO GRANDE DO NORTE
2008,TANGARA,13482,RIO GRANDE DO NORTE
2008,TENENTE ANANIAS,9591,RIO GRANDE DO NORTE
2008,TENENTE LAURENTINO CRUZ,5284,RIO GRANDE DO NORTE
2008,TIBAU,3871,RIO GRANDE DO NORTE
2008,TIBAU DO SUL,11347,RIO GRANDE DO NORTE
2008,TIMBAUBA DOS BATISTAS,2364,RIO GRANDE DO NORTE
2008,TOUROS,30325,RIO GRANDE DO NORTE
2008,TRIUNFO POTIGUAR,3359,RIO GRANDE DO NORTE
2008,UMARIZAL,10939,RIO GRANDE DO NORTE
2008,UPANEMA,13126,RIO GRANDE DO NORTE
2008,VARZEA,5435,RIO GRANDE DO NORTE
2008,VENHA-VER,3597,RIO GRANDE DO NORTE
2008,VERA CRUZ,10652,RIO GRANDE DO NORTE
2008,VICOSA,1826,RIO GRANDE DO NORTE
2008,VILA FLOR,2727,RIO GRANDE DO NORTE
2008,AGUA BRANCA,9477,PARAIBA
2008,AGUIAR,5789,PARAIBA
2008,ALAGOA GRANDE,28246,PARAIBA
2008,ALAGOA NOVA,19700,PARAIBA
2008,ALAGOINHA,13389,PARAIBA
2008,ALCANTIL,5211,PARAIBA
2008,ALGODAO DE JANDAIRA,2407,PARAIBA
2008,ALHANDRA,18674,PARAIBA
2008,AMPARO,2062,PARAIBA
2008,APARECIDA,7523,PARAIBA
2008,ARACAGI,17877,PARAIBA
2008,ARARA,12698,PARAIBA
2008,ARARUNA,19708,PARAIBA
2008,AREIA,25714,PARAIBA
2008,AREIA DE BARAUNAS,2156,PARAIBA
2008,AREIAL,6409,PARAIBA
2008,AROEIRAS,19722,PARAIBA
2008,ASSUNCAO,3426,PARAIBA
2008,BAIA DA TRAICAO,7834,PARAIBA
2008,BANANEIRAS,22287,PARAIBA
2008,BARAUNA,3967,PARAIBA
2008,BARRA DE SANTA ROSA,13208,PARAIBA
2008,BARRA DE SANTANA,8861,PARAIBA
2008,BARRA DE SAO MIGUEL,5586,PARAIBA
2008,BAYEUX,95470,PARAIBA
2008,BELEM,17654,PARAIBA
2008,BELEM DO BREJO DO CRUZ,7239,PARAIBA
2008,BERNARDINO BATISTA,3247,PARAIBA
2008,BOA VENTURA,5973,PARAIBA
2008,BOA VISTA,5826,PARAIBA
2008,BOM JESUS,2296,PARAIBA
2008,BOM SUCESSO,5299,PARAIBA
2008,BONITO DE SANTA FE,10533,PARAIBA
2008,BOQUEIRAO,16327,PARAIBA
2008,BORBOREMA,5148,PARAIBA
2008,BREJO DO CRUZ,12770,PARAIBA
2008,BREJO DOS SANTOS,5908,PARAIBA
2008,CAAPORA,19929,PARAIBA
2008,CABACEIRAS,5039,PARAIBA
2008,CABEDELO,51064,PARAIBA
2008,CACHOEIRA DOS INDIOS,8620,PARAIBA
2008,CACIMBA DE AREIA,3583,PARAIBA
2008,CACIMBA DE DENTRO,17590,PARAIBA
2008,CACIMBAS,6975,PARAIBA
2008,CAICARA,7522,PARAIBA
2008,CAJAZEIRAS,57627,PARAIBA
2008,CAJAZEIRINHAS,3141,PARAIBA
2008,CALDAS BRANDAO,5513,PARAIBA
2008,CAMALAU,5922,PARAIBA
2008,CAMPINA GRANDE,381422,PARAIBA
2008,CAMPO DE SANTANA,9818,PARAIBA
2008,CAPIM,5344,PARAIBA
2008,CARAUBAS,3929,PARAIBA
2008,CARRAPATEIRA,2345,PARAIBA
2008,CASSERENGUE,6951,PARAIBA
2008,CATINGUEIRA,4986,PARAIBA
2008,CATOLE DO ROCHA,28320,PARAIBA
2008,CATURITE,4591,PARAIBA
2008,CONCEICAO,17997,PARAIBA
2008,CONDADO,6890,PARAIBA
2008,CONDE,20452,PARAIBA
2008,CONGO,4903,PARAIBA
2008,COREMAS,15668,PARAIBA
2008,COXIXOLA,1752,PARAIBA
2008,CRUZ DO ESPIRITO SANTO,15702,PARAIBA
2008,CUBATI,6537,PARAIBA
2008,CUITE,20768,PARAIBA
2008,CUITE DE MAMANGUAPE,6685,PARAIBA
2008,CUITEGI,7250,PARAIBA
2008,CURRAL DE CIMA,5622,PARAIBA
2008,CURRAL VELHO,2858,PARAIBA
2008,DAMIAO,4938,PARAIBA
2008,DESTERRO,8152,PARAIBA
2008,DIAMANTE,6772,PARAIBA
2008,DONA INES,11142,PARAIBA
2008,DUAS ESTRADAS,3855,PARAIBA
2008,EMAS,3347,PARAIBA
2008,ESPERANCA,30629,PARAIBA
2008,FAGUNDES,12166,PARAIBA
2008,FREI MARTINHO,3018,PARAIBA
2008,GADO BRAVO,8473,PARAIBA
2008,GUARABIRA,55704,PARAIBA
2008,GURINHEM,13584,PARAIBA
2008,GURJAO,3067,PARAIBA
2008,IBIARA,6316,PARAIBA
2008,IGARACY,6513,PARAIBA
2008,IMACULADA,11770,PARAIBA
2008,INGA,18677,PARAIBA
2008,ITABAIANA,25460,PARAIBA
2008,ITAPORANGA,23047,PARAIBA
